year,month,item_name,total_sales
2015,10,Lysol Wipes 100 ct,5694.0
2015,11,Lysol Wipes 100 ct,5044.0
2015,12,Lysol Wipes 100 ct,9438.0
2016,1,Lysol Wipes 100 ct,6500.0
2016,2,Lysol Wipes 100 ct,7462.0
2016,3,Lysol Wipes 100 ct,6578.0
2016,4,Lysol Wipes 100 ct,6552.0
2016,5,Lysol Wipes 100 ct,10166.0
2016,6,Lysol Wipes 100 ct,4238.0
2016,7,Lysol Wipes 100 ct,9464.0
2016,8,Lysol Wipes 100 ct,6656.0
2016,9,Lysol Wipes 100 ct,6630.0
2016,10,Lysol Wipes 100 ct,8138.0
2016,11,Lysol Wipes 100 ct,6630.0
2016,12,Lysol Wipes 100 ct,8580.0
2017,1,Lysol Wipes 100 ct,6682.0
2017,2,Lysol Wipes 100 ct,5096.0
2017,3,Lysol Wipes 100 ct,5538.0
2017,4,Lysol Wipes 100 ct,6682.0
2017,5,Lysol Wipes 100 ct,7670.0
2017,6,Lysol Wipes 100 ct,7618.0
2017,7,Lysol Wipes 100 ct,7592.0
2017,8,Lysol Wipes 100 ct,5278.0
2017,9,Lysol Wipes 100 ct,7124.0
2017,10,Lysol Wipes 100 ct,7826.0
2017,11,Lysol Wipes 100 ct,7072.0
2017,12,Lysol Wipes 100 ct,7930.0
2018,1,Lysol Wipes 100 ct,7202.0
2018,2,Lysol Wipes 100 ct,6162.0
2018,3,Lysol Wipes 100 ct,7306.0
2018,4,Lysol Wipes 100 ct,6266.0
2018,5,Lysol Wipes 100 ct,6058.0
2018,6,Lysol Wipes 100 ct,5902.0
2018,7,Lysol Wipes 100 ct,8242.0
2018,8,Lysol Wipes 100 ct,6812.0
2018,9,Lysol Wipes 100 ct,6838.0
2018,10,Lysol Wipes 100 ct,7098.0
2018,11,Lysol Wipes 100 ct,5746.0
2018,12,Lysol Wipes 100 ct,7150.0
2019,1,Lysol Wipes 100 ct,8684.0
2019,2,Lysol Wipes 100 ct,7020.0
2019,3,Lysol Wipes 100 ct,8190.0
2019,4,Lysol Wipes 100 ct,7332.0
2019,5,Lysol Wipes 100 ct,6110.0
2019,6,Lysol Wipes 100 ct,7956.0
2019,7,Lysol Wipes 100 ct,6240.0
2019,8,Lysol Wipes 100 ct,8346.0
2019,9,Lysol Wipes 100 ct,8112.0
2019,10,Lysol Wipes 100 ct,6448.0
2019,11,Lysol Wipes 100 ct,6526.0
2019,12,Lysol Wipes 100 ct,7228.0
2020,1,Lysol Wipes 100 ct,6760.0
2020,2,Lysol Wipes 100 ct,4914.0
2020,3,Lysol Wipes 100 ct,7618.0
2020,4,Lysol Wipes 100 ct,6006.0
2020,5,Lysol Wipes 100 ct,6266.0
2020,6,Lysol Wipes 100 ct,4888.0
2020,7,Lysol Wipes 100 ct,3822.0
2020,8,Lysol Wipes 100 ct,8632.0
2020,9,Lysol Wipes 100 ct,6240.0
2020,10,Lysol Wipes 100 ct,8060.0
2020,11,Lysol Wipes 100 ct,8424.0
2020,12,Lysol Wipes 100 ct,6266.0
2021,1,Lysol Wipes 100 ct,5252.0
2014,1,M&M Peanut Butter 1.6 oz,2831.0
2014,2,M&M Peanut Butter 1.6 oz,3990.0
2014,3,M&M Peanut Butter 1.6 oz,5510.0
2014,4,M&M Peanut Butter 1.6 oz,4370.0
2014,5,M&M Peanut Butter 1.6 oz,4598.0
2014,6,M&M Peanut Butter 1.6 oz,6517.0
2014,7,M&M Peanut Butter 1.6 oz,5225.0
2014,8,M&M Peanut Butter 1.6 oz,5757.0
2014,9,M&M Peanut Butter 1.6 oz,5605.0
2014,10,M&M Peanut Butter 1.6 oz,4750.0
2014,11,M&M Peanut Butter 1.6 oz,3534.0
2014,12,M&M Peanut Butter 1.6 oz,5225.0
2015,1,M&M Peanut Butter 1.6 oz,5966.0
2015,2,M&M Peanut Butter 1.6 oz,5054.0
2015,3,M&M Peanut Butter 1.6 oz,6175.0
2015,4,M&M Peanut Butter 1.6 oz,3914.0
2015,5,M&M Peanut Butter 1.6 oz,7258.0
2015,6,M&M Peanut Butter 1.6 oz,6156.0
2015,7,M&M Peanut Butter 1.6 oz,6080.0
2015,8,M&M Peanut Butter 1.6 oz,5795.0
2015,9,M&M Peanut Butter 1.6 oz,6384.0
2015,10,M&M Peanut Butter 1.6 oz,3344.0
2015,11,M&M Peanut Butter 1.6 oz,4332.0
2015,12,M&M Peanut Butter 1.6 oz,4028.0
2016,1,M&M Peanut Butter 1.6 oz,7334.0
2016,2,M&M Peanut Butter 1.6 oz,5111.0
2016,3,M&M Peanut Butter 1.6 oz,5947.0
2016,4,M&M Peanut Butter 1.6 oz,6042.0
2016,5,M&M Peanut Butter 1.6 oz,5396.0
2016,6,M&M Peanut Butter 1.6 oz,3097.0
2016,7,M&M Peanut Butter 1.6 oz,6194.0
2016,8,M&M Peanut Butter 1.6 oz,4484.0
2016,9,M&M Peanut Butter 1.6 oz,5510.0
2016,10,M&M Peanut Butter 1.6 oz,6118.0
2016,11,M&M Peanut Butter 1.6 oz,5301.0
2016,12,M&M Peanut Butter 1.6 oz,4123.0
2017,1,M&M Peanut Butter 1.6 oz,5605.0
2017,2,M&M Peanut Butter 1.6 oz,5168.0
2017,3,M&M Peanut Butter 1.6 oz,5890.0
2017,4,M&M Peanut Butter 1.6 oz,6023.0
2017,5,M&M Peanut Butter 1.6 oz,5035.0
2017,6,M&M Peanut Butter 1.6 oz,6555.0
2017,7,M&M Peanut Butter 1.6 oz,4142.0
2017,8,M&M Peanut Butter 1.6 oz,4541.0
2017,9,M&M Peanut Butter 1.6 oz,5738.0
2017,10,M&M Peanut Butter 1.6 oz,4750.0
2017,11,M&M Peanut Butter 1.6 oz,5130.0
2017,12,M&M Peanut Butter 1.6 oz,5567.0
2018,1,M&M Peanut Butter 1.6 oz,4864.0
2018,2,M&M Peanut Butter 1.6 oz,4655.0
2018,3,M&M Peanut Butter 1.6 oz,5643.0
2018,4,M&M Peanut Butter 1.6 oz,5130.0
2018,5,M&M Peanut Butter 1.6 oz,6422.0
2018,6,M&M Peanut Butter 1.6 oz,4541.0
2018,7,M&M Peanut Butter 1.6 oz,3857.0
2018,8,M&M Peanut Butter 1.6 oz,5529.0
2018,9,M&M Peanut Butter 1.6 oz,4275.0
2018,10,M&M Peanut Butter 1.6 oz,4959.0
2018,11,M&M Peanut Butter 1.6 oz,5434.0
2018,12,M&M Peanut Butter 1.6 oz,7771.0
2019,1,M&M Peanut Butter 1.6 oz,5795.0
2019,2,M&M Peanut Butter 1.6 oz,4883.0
2019,3,M&M Peanut Butter 1.6 oz,4180.0
2019,4,M&M Peanut Butter 1.6 oz,5130.0
2019,5,M&M Peanut Butter 1.6 oz,6213.0
2019,6,M&M Peanut Butter 1.6 oz,5434.0
2019,7,M&M Peanut Butter 1.6 oz,5377.0
2019,8,M&M Peanut Butter 1.6 oz,4389.0
2019,9,M&M Peanut Butter 1.6 oz,5472.0
2019,10,M&M Peanut Butter 1.6 oz,4484.0
2019,11,M&M Peanut Butter 1.6 oz,3819.0
2019,12,M&M Peanut Butter 1.6 oz,6726.0
2020,1,M&M Peanut Butter 1.6 oz,5282.0
2020,2,M&M Peanut Butter 1.6 oz,5244.0
2020,3,M&M Peanut Butter 1.6 oz,6156.0
2020,4,M&M Peanut Butter 1.6 oz,6004.0
2020,5,M&M Peanut Butter 1.6 oz,5187.0
2020,6,M&M Peanut Butter 1.6 oz,4883.0
2020,7,M&M Peanut Butter 1.6 oz,5016.0
2020,8,M&M Peanut Butter 1.6 oz,5054.0
2020,9,M&M Peanut Butter 1.6 oz,4256.0
2020,10,M&M Peanut Butter 1.6 oz,4123.0
2020,11,M&M Peanut Butter 1.6 oz,4921.0
2020,12,M&M Peanut Butter 1.6 oz,6460.0
2021,1,M&M Peanut Butter 1.6 oz,3211.0
2014,1,M&M Peanut Candy 1.7 oz,2695.0
2014,2,M&M Peanut Candy 1.7 oz,7840.0
2014,3,M&M Peanut Candy 1.7 oz,10290.0
2014,4,M&M Peanut Candy 1.7 oz,8155.0
2014,5,M&M Peanut Candy 1.7 oz,10605.0
2014,6,M&M Peanut Candy 1.7 oz,9100.0
2014,7,M&M Peanut Candy 1.7 oz,8435.0
2014,8,M&M Peanut Candy 1.7 oz,9240.0
2014,9,M&M Peanut Candy 1.7 oz,10675.0
2014,10,M&M Peanut Candy 1.7 oz,11935.0
2014,11,M&M Peanut Candy 1.7 oz,10115.0
2014,12,M&M Peanut Candy 1.7 oz,9520.0
2015,1,M&M Peanut Candy 1.7 oz,9555.0
2015,2,M&M Peanut Candy 1.7 oz,8575.0
2015,3,M&M Peanut Candy 1.7 oz,9800.0
2015,4,M&M Peanut Candy 1.7 oz,8155.0
2015,5,M&M Peanut Candy 1.7 oz,7420.0
2015,6,M&M Peanut Candy 1.7 oz,7735.0
2015,7,M&M Peanut Candy 1.7 oz,8715.0
2015,8,M&M Peanut Candy 1.7 oz,5915.0
2015,9,M&M Peanut Candy 1.7 oz,11270.0
2015,10,M&M Peanut Candy 1.7 oz,9240.0
2015,11,M&M Peanut Candy 1.7 oz,8855.0
2015,12,M&M Peanut Candy 1.7 oz,9205.0
2016,1,M&M Peanut Candy 1.7 oz,8400.0
2016,2,M&M Peanut Candy 1.7 oz,6930.0
2016,3,M&M Peanut Candy 1.7 oz,6230.0
2016,4,M&M Peanut Candy 1.7 oz,6930.0
2016,5,M&M Peanut Candy 1.7 oz,6755.0
2016,6,M&M Peanut Candy 1.7 oz,8750.0
2016,7,M&M Peanut Candy 1.7 oz,10570.0
2016,8,M&M Peanut Candy 1.7 oz,9310.0
2016,9,M&M Peanut Candy 1.7 oz,9520.0
2016,10,M&M Peanut Candy 1.7 oz,6545.0
2016,11,M&M Peanut Candy 1.7 oz,6650.0
2016,12,M&M Peanut Candy 1.7 oz,11620.0
2017,1,M&M Peanut Candy 1.7 oz,9205.0
2017,2,M&M Peanut Candy 1.7 oz,7700.0
2017,3,M&M Peanut Candy 1.7 oz,8085.0
2017,4,M&M Peanut Candy 1.7 oz,8050.0
2017,5,M&M Peanut Candy 1.7 oz,14385.0
2017,6,M&M Peanut Candy 1.7 oz,7840.0
2017,7,M&M Peanut Candy 1.7 oz,11410.0
2017,8,M&M Peanut Candy 1.7 oz,12145.0
2017,9,M&M Peanut Candy 1.7 oz,8785.0
2017,10,M&M Peanut Candy 1.7 oz,10535.0
2017,11,M&M Peanut Candy 1.7 oz,7385.0
2017,12,M&M Peanut Candy 1.7 oz,7910.0
2018,1,M&M Peanut Candy 1.7 oz,9835.0
2018,2,M&M Peanut Candy 1.7 oz,8820.0
2018,3,M&M Peanut Candy 1.7 oz,11270.0
2018,4,M&M Peanut Candy 1.7 oz,8575.0
2018,5,M&M Peanut Candy 1.7 oz,12460.0
2018,6,M&M Peanut Candy 1.7 oz,11305.0
2018,7,M&M Peanut Candy 1.7 oz,11025.0
2018,8,M&M Peanut Candy 1.7 oz,9205.0
2018,9,M&M Peanut Candy 1.7 oz,8925.0
2018,10,M&M Peanut Candy 1.7 oz,6720.0
2018,11,M&M Peanut Candy 1.7 oz,8120.0
2018,12,M&M Peanut Candy 1.7 oz,8610.0
2019,1,M&M Peanut Candy 1.7 oz,13020.0
2019,2,M&M Peanut Candy 1.7 oz,7070.0
2019,3,M&M Peanut Candy 1.7 oz,11060.0
2019,4,M&M Peanut Candy 1.7 oz,10185.0
2019,5,M&M Peanut Candy 1.7 oz,9485.0
2019,6,M&M Peanut Candy 1.7 oz,7245.0
2019,7,M&M Peanut Candy 1.7 oz,7630.0
2019,8,M&M Peanut Candy 1.7 oz,11130.0
2019,9,M&M Peanut Candy 1.7 oz,9450.0
2019,10,M&M Peanut Candy 1.7 oz,9940.0
2019,11,M&M Peanut Candy 1.7 oz,12775.0
2019,12,M&M Peanut Candy 1.7 oz,8505.0
2020,1,M&M Peanut Candy 1.7 oz,7945.0
2020,2,M&M Peanut Candy 1.7 oz,7350.0
2020,3,M&M Peanut Candy 1.7 oz,10080.0
2020,4,M&M Peanut Candy 1.7 oz,8925.0
2020,5,M&M Peanut Candy 1.7 oz,6895.0
2020,6,M&M Peanut Candy 1.7 oz,10500.0
2020,7,M&M Peanut Candy 1.7 oz,6615.0
2020,8,M&M Peanut Candy 1.7 oz,8645.0
2020,9,M&M Peanut Candy 1.7 oz,12845.0
2020,10,M&M Peanut Candy 1.7 oz,7980.0
2020,11,M&M Peanut Candy 1.7 oz,12320.0
2020,12,M&M Peanut Candy 1.7 oz,10150.0
2021,1,M&M Peanut Candy 1.7 oz,6055.0
2014,1,M&M Variety Full Size Bags,2548.0
2014,2,M&M Variety Full Size Bags,5018.0
2014,3,M&M Variety Full Size Bags,5486.0
2014,4,M&M Variety Full Size Bags,4810.0
2014,5,M&M Variety Full Size Bags,8112.0
2014,6,M&M Variety Full Size Bags,5954.0
2014,7,M&M Variety Full Size Bags,8034.0
2014,8,M&M Variety Full Size Bags,6604.0
2014,9,M&M Variety Full Size Bags,5590.0
2014,10,M&M Variety Full Size Bags,6838.0
2014,11,M&M Variety Full Size Bags,5798.0
2014,12,M&M Variety Full Size Bags,7046.0
2015,1,M&M Variety Full Size Bags,8372.0
2015,2,M&M Variety Full Size Bags,6578.0
2015,3,M&M Variety Full Size Bags,7722.0
2015,4,M&M Variety Full Size Bags,6058.0
2015,5,M&M Variety Full Size Bags,6760.0
2015,6,M&M Variety Full Size Bags,4862.0
2015,7,M&M Variety Full Size Bags,7488.0
2015,8,M&M Variety Full Size Bags,7280.0
2015,9,M&M Variety Full Size Bags,9438.0
2015,10,M&M Variety Full Size Bags,6734.0
2015,11,M&M Variety Full Size Bags,6474.0
2015,12,M&M Variety Full Size Bags,7124.0
2016,1,M&M Variety Full Size Bags,8086.0
2016,2,M&M Variety Full Size Bags,6032.0
2016,3,M&M Variety Full Size Bags,7410.0
2016,4,M&M Variety Full Size Bags,9230.0
2016,5,M&M Variety Full Size Bags,7566.0
2016,6,M&M Variety Full Size Bags,4680.0
2016,7,M&M Variety Full Size Bags,6526.0
2016,8,M&M Variety Full Size Bags,6994.0
2016,9,M&M Variety Full Size Bags,6578.0
2016,10,M&M Variety Full Size Bags,4940.0
2016,11,M&M Variety Full Size Bags,7228.0
2016,12,M&M Variety Full Size Bags,8294.0
2017,1,M&M Variety Full Size Bags,7228.0
2017,2,M&M Variety Full Size Bags,7644.0
2017,3,M&M Variety Full Size Bags,8918.0
2017,4,M&M Variety Full Size Bags,7124.0
2017,5,M&M Variety Full Size Bags,8112.0
2017,6,M&M Variety Full Size Bags,6968.0
2017,7,M&M Variety Full Size Bags,5200.0
2017,8,M&M Variety Full Size Bags,8476.0
2017,9,M&M Variety Full Size Bags,6266.0
2017,10,M&M Variety Full Size Bags,7358.0
2017,11,M&M Variety Full Size Bags,8398.0
2017,12,M&M Variety Full Size Bags,7592.0
2018,1,M&M Variety Full Size Bags,5460.0
2018,2,M&M Variety Full Size Bags,6656.0
2018,3,M&M Variety Full Size Bags,5408.0
2018,4,M&M Variety Full Size Bags,6604.0
2018,5,M&M Variety Full Size Bags,7566.0
2018,6,M&M Variety Full Size Bags,7358.0
2018,7,M&M Variety Full Size Bags,9880.0
2018,8,M&M Variety Full Size Bags,6604.0
2018,9,M&M Variety Full Size Bags,8008.0
2018,10,M&M Variety Full Size Bags,6344.0
2018,11,M&M Variety Full Size Bags,8294.0
2018,12,M&M Variety Full Size Bags,8164.0
2019,1,M&M Variety Full Size Bags,6916.0
2019,2,M&M Variety Full Size Bags,7800.0
2019,3,M&M Variety Full Size Bags,8294.0
2019,4,M&M Variety Full Size Bags,5902.0
2019,5,M&M Variety Full Size Bags,6344.0
2019,6,M&M Variety Full Size Bags,8918.0
2019,7,M&M Variety Full Size Bags,8658.0
2019,8,M&M Variety Full Size Bags,8268.0
2019,9,M&M Variety Full Size Bags,8450.0
2019,10,M&M Variety Full Size Bags,7540.0
2019,11,M&M Variety Full Size Bags,6006.0
2019,12,M&M Variety Full Size Bags,6214.0
2020,1,M&M Variety Full Size Bags,5902.0
2020,2,M&M Variety Full Size Bags,6396.0
2020,3,M&M Variety Full Size Bags,5876.0
2020,4,M&M Variety Full Size Bags,8684.0
2020,5,M&M Variety Full Size Bags,6084.0
2020,6,M&M Variety Full Size Bags,6214.0
2020,7,M&M Variety Full Size Bags,7670.0
2020,8,M&M Variety Full Size Bags,7748.0
2020,9,M&M Variety Full Size Bags,8502.0
2020,10,M&M Variety Full Size Bags,8268.0
2020,11,M&M Variety Full Size Bags,6604.0
2020,12,M&M Variety Full Size Bags,8606.0
2021,1,M&M Variety Full Size Bags,5200.0
2014,1,Mars Chocolate Favorites,2508.0
2014,2,Mars Chocolate Favorites,5700.0
2014,3,Mars Chocolate Favorites,6099.0
2014,4,Mars Chocolate Favorites,4446.0
2014,5,Mars Chocolate Favorites,4503.0
2014,6,Mars Chocolate Favorites,5890.0
2014,7,Mars Chocolate Favorites,3990.0
2014,8,Mars Chocolate Favorites,5548.0
2014,9,Mars Chocolate Favorites,4921.0
2014,10,Mars Chocolate Favorites,6840.0
2014,11,Mars Chocolate Favorites,6403.0
2014,12,Mars Chocolate Favorites,5491.0
2015,1,Mars Chocolate Favorites,4313.0
2015,2,Mars Chocolate Favorites,3116.0
2015,3,Mars Chocolate Favorites,4484.0
2015,4,Mars Chocolate Favorites,5320.0
2015,5,Mars Chocolate Favorites,5833.0
2015,6,Mars Chocolate Favorites,4731.0
2015,7,Mars Chocolate Favorites,6403.0
2015,8,Mars Chocolate Favorites,4845.0
2015,9,Mars Chocolate Favorites,4978.0
2015,10,Mars Chocolate Favorites,5510.0
2015,11,Mars Chocolate Favorites,4104.0
2015,12,Mars Chocolate Favorites,4427.0
2016,1,Mars Chocolate Favorites,4066.0
2016,2,Mars Chocolate Favorites,5054.0
2016,3,Mars Chocolate Favorites,4294.0
2016,4,Mars Chocolate Favorites,5966.0
2016,5,Mars Chocolate Favorites,5434.0
2016,6,Mars Chocolate Favorites,4066.0
2016,7,Mars Chocolate Favorites,4047.0
2016,8,Mars Chocolate Favorites,5168.0
2016,9,Mars Chocolate Favorites,6346.0
2016,10,Mars Chocolate Favorites,6308.0
2016,11,Mars Chocolate Favorites,4807.0
2016,12,Mars Chocolate Favorites,6422.0
2017,1,Mars Chocolate Favorites,5548.0
2017,2,Mars Chocolate Favorites,5396.0
2017,3,Mars Chocolate Favorites,6631.0
2017,4,Mars Chocolate Favorites,4921.0
2017,5,Mars Chocolate Favorites,5529.0
2017,6,Mars Chocolate Favorites,4294.0
2017,7,Mars Chocolate Favorites,5244.0
2017,8,Mars Chocolate Favorites,4940.0
2017,9,Mars Chocolate Favorites,6631.0
2017,10,Mars Chocolate Favorites,3876.0
2017,11,Mars Chocolate Favorites,5700.0
2017,12,Mars Chocolate Favorites,6042.0
2018,1,Mars Chocolate Favorites,6555.0
2018,2,Mars Chocolate Favorites,4636.0
2018,3,Mars Chocolate Favorites,5073.0
2018,4,Mars Chocolate Favorites,3857.0
2018,5,Mars Chocolate Favorites,5282.0
2018,6,Mars Chocolate Favorites,4864.0
2018,7,Mars Chocolate Favorites,5510.0
2018,8,Mars Chocolate Favorites,4617.0
2018,9,Mars Chocolate Favorites,4465.0
2018,10,Mars Chocolate Favorites,4674.0
2018,11,Mars Chocolate Favorites,4731.0
2018,12,Mars Chocolate Favorites,4408.0
2019,1,Mars Chocolate Favorites,4617.0
2019,2,Mars Chocolate Favorites,5206.0
2019,3,Mars Chocolate Favorites,6859.0
2019,4,Mars Chocolate Favorites,4180.0
2019,5,Mars Chocolate Favorites,4294.0
2019,6,Mars Chocolate Favorites,4446.0
2019,7,Mars Chocolate Favorites,6042.0
2019,8,Mars Chocolate Favorites,5320.0
2019,9,Mars Chocolate Favorites,4066.0
2019,10,Mars Chocolate Favorites,5624.0
2019,11,Mars Chocolate Favorites,3971.0
2019,12,Mars Chocolate Favorites,3743.0
2020,1,Mars Chocolate Favorites,6745.0
2020,2,Mars Chocolate Favorites,5282.0
2020,3,Mars Chocolate Favorites,6460.0
2020,4,Mars Chocolate Favorites,5415.0
2020,5,Mars Chocolate Favorites,6137.0
2020,6,Mars Chocolate Favorites,4579.0
2020,7,Mars Chocolate Favorites,5985.0
2020,8,Mars Chocolate Favorites,5016.0
2020,9,Mars Chocolate Favorites,4066.0
2020,10,Mars Chocolate Favorites,4712.0
2020,11,Mars Chocolate Favorites,5795.0
2020,12,Mars Chocolate Favorites,5206.0
2021,1,Mars Chocolate Favorites,4332.0
2014,1,Mars Mini Mix,1577.0
2014,2,Mars Mini Mix,4788.0
2014,3,Mars Mini Mix,4199.0
2014,4,Mars Mini Mix,4370.0
2014,5,Mars Mini Mix,6593.0
2014,6,Mars Mini Mix,4978.0
2014,7,Mars Mini Mix,5092.0
2014,8,Mars Mini Mix,4940.0
2014,9,Mars Mini Mix,3648.0
2014,10,Mars Mini Mix,4636.0
2014,11,Mars Mini Mix,5130.0
2014,12,Mars Mini Mix,6992.0
2015,1,Mars Mini Mix,2850.0
2015,2,Mars Mini Mix,4085.0
2015,3,Mars Mini Mix,4674.0
2015,4,Mars Mini Mix,4256.0
2015,5,Mars Mini Mix,6935.0
2015,6,Mars Mini Mix,4503.0
2015,7,Mars Mini Mix,4826.0
2015,8,Mars Mini Mix,6612.0
2015,9,Mars Mini Mix,4731.0
2015,10,Mars Mini Mix,3952.0
2015,11,Mars Mini Mix,5035.0
2015,12,Mars Mini Mix,5909.0
2016,1,Mars Mini Mix,5833.0
2016,2,Mars Mini Mix,4370.0
2016,3,Mars Mini Mix,6118.0
2016,4,Mars Mini Mix,6156.0
2016,5,Mars Mini Mix,4731.0
2016,6,Mars Mini Mix,4807.0
2016,7,Mars Mini Mix,6403.0
2016,8,Mars Mini Mix,4389.0
2016,9,Mars Mini Mix,4769.0
2016,10,Mars Mini Mix,6118.0
2016,11,Mars Mini Mix,5681.0
2016,12,Mars Mini Mix,5567.0
2017,1,Mars Mini Mix,5852.0
2017,2,Mars Mini Mix,5586.0
2017,3,Mars Mini Mix,6498.0
2017,4,Mars Mini Mix,5567.0
2017,5,Mars Mini Mix,5035.0
2017,6,Mars Mini Mix,4978.0
2017,7,Mars Mini Mix,5548.0
2017,8,Mars Mini Mix,4693.0
2017,9,Mars Mini Mix,4047.0
2017,10,Mars Mini Mix,4313.0
2017,11,Mars Mini Mix,4256.0
2017,12,Mars Mini Mix,4465.0
2018,1,Mars Mini Mix,5206.0
2018,2,Mars Mini Mix,4560.0
2018,3,Mars Mini Mix,5130.0
2018,4,Mars Mini Mix,4465.0
2018,5,Mars Mini Mix,5358.0
2018,6,Mars Mini Mix,5092.0
2018,7,Mars Mini Mix,4845.0
2018,8,Mars Mini Mix,5985.0
2018,9,Mars Mini Mix,6327.0
2018,10,Mars Mini Mix,5206.0
2018,11,Mars Mini Mix,4275.0
2018,12,Mars Mini Mix,7714.0
2019,1,Mars Mini Mix,6593.0
2019,2,Mars Mini Mix,4769.0
2019,3,Mars Mini Mix,5149.0
2019,4,Mars Mini Mix,5035.0
2019,5,Mars Mini Mix,4085.0
2019,6,Mars Mini Mix,4351.0
2019,7,Mars Mini Mix,5548.0
2019,8,Mars Mini Mix,6137.0
2019,9,Mars Mini Mix,6574.0
2019,10,Mars Mini Mix,5491.0
2019,11,Mars Mini Mix,6289.0
2019,12,Mars Mini Mix,4085.0
2020,1,Mars Mini Mix,4769.0
2020,2,Mars Mini Mix,5339.0
2020,3,Mars Mini Mix,5168.0
2020,4,Mars Mini Mix,5776.0
2020,5,Mars Mini Mix,5339.0
2020,6,Mars Mini Mix,5567.0
2020,7,Mars Mini Mix,4788.0
2020,8,Mars Mini Mix,5529.0
2020,9,Mars Mini Mix,5054.0
2020,10,Mars Mini Mix,5795.0
2020,11,Mars Mini Mix,4218.0
2020,12,Mars Mini Mix,3781.0
2021,1,Mars Mini Mix,4522.0
2014,1,Miss Vickies Chips,1376.0
2014,2,Miss Vickies Chips,4096.0
2014,3,Miss Vickies Chips,6000.0
2014,4,Miss Vickies Chips,3568.0
2014,5,Miss Vickies Chips,4016.0
2014,6,Miss Vickies Chips,3776.0
2014,7,Miss Vickies Chips,4176.0
2014,8,Miss Vickies Chips,4672.0
2014,9,Miss Vickies Chips,4384.0
2014,10,Miss Vickies Chips,4464.0
2014,11,Miss Vickies Chips,6208.0
2014,12,Miss Vickies Chips,4400.0
2015,1,Miss Vickies Chips,5296.0
2015,2,Miss Vickies Chips,4256.0
2015,3,Miss Vickies Chips,3136.0
2015,4,Miss Vickies Chips,3200.0
2015,5,Miss Vickies Chips,5904.0
2015,6,Miss Vickies Chips,4016.0
2015,7,Miss Vickies Chips,4448.0
2015,8,Miss Vickies Chips,4256.0
2015,9,Miss Vickies Chips,3920.0
2015,10,Miss Vickies Chips,4832.0
2015,11,Miss Vickies Chips,4384.0
2015,12,Miss Vickies Chips,4848.0
2016,1,Miss Vickies Chips,4784.0
2016,2,Miss Vickies Chips,4240.0
2016,3,Miss Vickies Chips,2800.0
2016,4,Miss Vickies Chips,3744.0
2016,5,Miss Vickies Chips,4432.0
2016,6,Miss Vickies Chips,4800.0
2016,7,Miss Vickies Chips,5488.0
2016,8,Miss Vickies Chips,5168.0
2016,9,Miss Vickies Chips,3552.0
2016,10,Miss Vickies Chips,3840.0
2016,11,Miss Vickies Chips,5488.0
2016,12,Miss Vickies Chips,4560.0
2017,1,Miss Vickies Chips,6208.0
2017,2,Miss Vickies Chips,3904.0
2017,3,Miss Vickies Chips,4784.0
2017,4,Miss Vickies Chips,4256.0
2017,5,Miss Vickies Chips,4128.0
2017,6,Miss Vickies Chips,3920.0
2017,7,Miss Vickies Chips,3280.0
2017,8,Miss Vickies Chips,5440.0
2017,9,Miss Vickies Chips,4192.0
2017,10,Miss Vickies Chips,5168.0
2017,11,Miss Vickies Chips,4464.0
2017,12,Miss Vickies Chips,5344.0
2018,1,Miss Vickies Chips,4192.0
2018,2,Miss Vickies Chips,5536.0
2018,3,Miss Vickies Chips,3920.0
2018,4,Miss Vickies Chips,5008.0
2018,5,Miss Vickies Chips,5392.0
2018,6,Miss Vickies Chips,5024.0
2018,7,Miss Vickies Chips,4080.0
2018,8,Miss Vickies Chips,3968.0
2018,9,Miss Vickies Chips,3520.0
2018,10,Miss Vickies Chips,2864.0
2018,11,Miss Vickies Chips,3824.0
2018,12,Miss Vickies Chips,5104.0
2019,1,Miss Vickies Chips,4848.0
2019,2,Miss Vickies Chips,5024.0
2019,3,Miss Vickies Chips,3488.0
2019,4,Miss Vickies Chips,5312.0
2019,5,Miss Vickies Chips,5616.0
2019,6,Miss Vickies Chips,3984.0
2019,7,Miss Vickies Chips,3584.0
2019,8,Miss Vickies Chips,5120.0
2019,9,Miss Vickies Chips,3616.0
2019,10,Miss Vickies Chips,4336.0
2019,11,Miss Vickies Chips,3632.0
2019,12,Miss Vickies Chips,4896.0
2020,1,Miss Vickies Chips,3520.0
2020,2,Miss Vickies Chips,3568.0
2020,3,Miss Vickies Chips,5840.0
2020,4,Miss Vickies Chips,3664.0
2020,5,Miss Vickies Chips,3200.0
2020,6,Miss Vickies Chips,4128.0
2020,7,Miss Vickies Chips,5072.0
2020,8,Miss Vickies Chips,3552.0
2020,9,Miss Vickies Chips,4624.0
2020,10,Miss Vickies Chips,4576.0
2020,11,Miss Vickies Chips,5616.0
2020,12,Miss Vickies Chips,4208.0
2021,1,Miss Vickies Chips,2640.0
2014,1,Monster Java 15 oz,1679.0
2014,2,Monster Java 15 oz,5267.0
2014,3,Monster Java 15 oz,4784.0
2014,4,Monster Java 15 oz,4347.0
2014,5,Monster Java 15 oz,6900.0
2014,6,Monster Java 15 oz,6325.0
2014,7,Monster Java 15 oz,4899.0
2014,8,Monster Java 15 oz,6739.0
2014,9,Monster Java 15 oz,5819.0
2014,10,Monster Java 15 oz,5244.0
